"ID","transponder","sex"
"B2X7280","31B224B43A6F0001",2
"B2X7281","3A1524B43A6F0001",1
"B2X7304","7446C4B43A6F0001",1
"B2X7304","F0C213A801AF0001",1
"B2X7309","843124B43A6F0001",2
"B2X7311","148524B43A6F0001",2
"B2X7322","18B924B43A6F0001",1
"B2X7324","A76CE7D001AF0001",2
"B2X7334","37EEBDD001AF0001",2
"B2X7338","FFF9C4B43A6F0001",2
"B2X7339","B4ECE7D001AF0001",1
"B2X7340","456CE7D001AF0001",2
"B2X7354","240924B43A6F0001",1
"B2X7357","7E72C4B43A6F0001",1
"B2X7358","40BEC4B43A6F0001",1
"B2X7372","3F6CE7D001AF0001",1
"B2X7373","926524B43A6F0001",1
"B2X7375","B56CE7D001AF0001",2
"B2X7378","8D4924B43A6F0001",2
"B2X7382","BCCD24B43A6F0001",1
"B2X7401","DF4EC4B43A6F0001",1
"B2X7402","0325C4B43A6F0001",2
"B2X7407","3216C4B43A6F0001",2
"B2X7408","1AECE7D001AF0001",2
"B2X7410","737524B43A6F0001",1
"B2X7411","453DC4B43A6F0001",1
"B2X7415","52ECE7D001AF0001",2
"B2X7426","CD8524B43A6F0001",1
"B2X7438","336CE7D001AF0001",1
"B2X7441","BD6CE7D001AF0001",1
"B2X7449","256CE7D001AF0001",1
"B2X7452","821EBDD001AF0001",2
"B2X7453","4C1EBDD001AF0001",1
"B2X7454","0C1EBDD001AF0001",2
"B2X7455","F41EBDD001AF0001",2
"B2X7533","F80196A801AF0001",1
"B2X7542","F84213A801AF0001",2
"B2X7548","C98196A801AF0001",1
"B2X7550","47FE96A801AF0001",1
"B2X7556","100196A801AF0001",2
"B2X7563","C76CE7D001AF0001",2
"B2X7567","500196A801AF0001",1
"B2X7567","8D0196A801AF0001",1
"B2X7568","340196A801AF0001",2
"B2X7590","A18196A801AF0001",1
"B2X7604","27F224B43A6F0001",2
"B2X7608","836CE7D001AF0001",1
"B2X7611","3C1EBDD001AF0001",1
"B2X7614","8B6924B43A6F0001",1
"B2X7615","6F6CE7D001AF0001",2
"B2X7616","D56CE7D001AF0001",2
"B2X7617","776CE7D001AF0001",1
"B2X7623","DDA524B43A6F0001",2
"B2X7626","D976C4B43A6F0001",1
"B2X7629","EC8524B43A6F0001",2
"B2X7632","996CE7D001AF0001",1
"B2X7638","294924B43A6F0001",2
"B2X7642","63F924B43A6F0001",1
"B2X7642","040196A801AF0001",1
"B2X7651","C3F696A801AF0001",1
"B2X7651","800196A801AF0001",1
"B2X7651","3B0196A801AF0001",1
"B2X7705","F8C213A801AF0001",1
"B2X7732","E40196A801AF0001",1
"B2X7732","B00196A801AF0001",1
"B2X7793","1F0196A801AF0001",1
"B2X7816","ADF696A801AF0001",1
"B2X7817","A81EBDD001AF0001",1
"B2X7818","4FEEBDD001AF0001",2
"B2X7819","301EBDD001AF0001",1
"B2X7820","241EBDD001AF0001",2
"B2X7821","6FEEBDD001AF0001",2
"B2X7822","27EEBDD001AF0001",1
"B2X7823","840196A801AF0001",1
"B2X7824","680196A801AF0001",1
"B2X7825","B7FE96A801AF0001",2
"B2X7826","77FE96A801AF0001",1
"B2X7827","380196A801AF0001",1
"B2X7828","37FE96A801AF0001",1
"B2X7829","C40196A801AF0001",2
"B2X7830","900196A801AF0001",2
"B2X7831","940196A801AF0001",1
"B2X7832","440196A801AF0001",2
"B2X7833","F7FE96A801AF0001",2
"B2X7834","D40196A801AF0001",1
"B2X7835","D7FE96A801AF0001",2
"B2X7836","BBFE96A801AF0001",2
"B2X7837","B40196A801AF0001",2
"B2X7838","780196A801AF0001",1
"B2X7839","57FE96A801AF0001",2
"B2X7840","1BFE96A801AF0001",2
"B2X7840","0D0196A801AF0001",2
"B2X7841","3FFE96A801AF0001",2
"B2X7841","550196A801AF0001",2
"B2X7841","3D4213A801AF0001",2
"B2X7842","AC0196A801AF0001",1
"B2X7843","300196A801AF0001",2
"B2X7844","640196A801AF0001",2
"B2X7845","5FFE96A801AF0001",1
"B2X7878","450196A801AF0001",1
"B2X7880","FF0196A801AF0001",1
"B2X7885","8C0196A801AF0001",2
"B2X7886","CFFE96A801AF0001",1
"B2X7887","280196A801AF0001",2
"B2X7888","F00196A801AF0001",2
"B2X7889","F50196A801AF0001",1
"B2X7890","6D0196A801AF0001",2
"B2X7900","190196A801AF0001",1
"B2X7911","CC0196A801AF0001",1
"B2X7958","430196A801AF0001",1
"B2X7969","B50196A801AF0001",1
"B3Y5504","BFFE96A801AF0001",2
"B3Y5504","BB0196A801AF0001",2
"B3Y5511","C3C0000000008001",1
"B3Y5513","3BFE96A801AF0001",2
"B3Y5518","1FFE96A801AF0001",2
"B3Y5519","B80196A801AF0001",1
"B3Y5551","DB0196A801AF0001",2
"B3Y5601","C94213A801AF0001",NA
"B3Y5602","DBFE96A801AF0001",2
"B3Y5603","2C0196A801AF0001",2
"B3Y5604","080196A801AF0001",2
"B3Y5605","8FFE96A801AF0001",2
"B3Y5606","540196A801AF0001",1
"B3Y5607","5BFE96A801AF0001",1
"B3Y5608","D00196A801AF0001",1
"B3Y5609","EFFE96A801AF0001",2
"B3Y5610","A7FE96A801AF0001",1
"B3Y5639","B90196A801AF0001",2
"B3Y5639","02C213A801AF0001",2
"B3Y5639","298213A801AF0001",2
"B3Y5640","67FE96A801AF0001",2
"B3Y5641","A80196A801AF0001",1
"B3Y5642","008196A801AF0001",2
"B3Y5643","8F0196A801AF0001",2
"B3Y5644","7FFE96A801AF0001",2
"B3Y5645","FD0196A801AF0001",1
"B3Y5646","A30196A801AF0001",2
"B3Y5647","830196A801AF0001",1
"B3Y5648","F40196A801AF0001",2
"B3Y5649","000196A801AF0001",2
"B3Y5649","724213A801AF0001",2
"B3Y5650","07FE96A801AF0001",2
"B3Y5651","5B0196A801AF0001",1
"B3Y5652","E7FE96A801AF0001",1
"B3Y5653","97FE96A801AF0001",1
"B3Y5654","790196A801AF0001",1
"B3Y5655","F88196A801AF0001",1
"B3Y5656","F90196A801AF0001",2
"B3Y5656","FD4213A801AF0001",2
"B3Y5657","608196A801AF0001",1
"B3Y5658","880196A801AF0001",2
"B3Y5659","CA8196A801AF0001",1
"B3Y5660","C08196A801AF0001",2
"B3Y5661","188196A801AF0001",1
"B3Y5662","048196A801AF0001",2
"B3Y5662","5D4213A801AF0001",2
"B3Y5662","1F8213A801AF0001",2
"B3Y5662","DA8213A801AF0001",2
"B3Y5663","7A8196A801AF0001",1
"B3Y5664","D88196A801AF0001",2
"B3Y5665","308196A801AF0001",1
"B3Y5665","ACC213A801AF0001",1
"B3Y5666","948196A801AF0001",1
"B3Y5667","508196A801AF0001",2
"B3Y5667","4E0196A801AF0001",2
"B3Y5668","3A8196A801AF0001",2
"B3Y5669","EA8196A801AF0001",2
"B3Y5670","7C8196A801AF0001",1
"B3Y5671","348196A801AF0001",1
"B3Y5672","128196A801AF0001",2
"B3Y5673","688196A801AF0001",1
"B3Y5674","1A8196A801AF0001",1
"B3Y5675","0A8196A801AF0001",1
"B3Y5676","5C8196A801AF0001",1
"B3Y5677","8C8196A801AF0001",2
"B3Y5677","CD8196A801AF0001",2
"B3Y5678","FC8196A801AF0001",1
"B3Y5679","EC8196A801AF0001",2
"B3Y5680","BF0196A801AF0001",1
"B3Y5680","448196A801AF0001",1
"B3Y5681","B88196A801AF0001",2
"B3Y5682","708196A801AF0001",1
"B3Y5683","468196A801AF0001",2
"B3Y5684","C48196A801AF0001",1
"B3Y5685","CD0196A801AF0001",1
"B3Y5686","208196A801AF0001",2
"B3Y5687","E28196A801AF0001",2
"B3Y5688","CC8196A801AF0001",1
"B3Y5689","148196A801AF0001",1
"B3Y5689","568196A801AF0001",1
"B3Y5689","0D8196A801AF0001",1
"B3Y5690","328196A801AF0001",2
"B3Y5691","288196A801AF0001",1
"B3Y5693","9C8196A801AF0001",1
"B3Y5694","488196A801AF0001",1
"B3Y5695","A08196A801AF0001",1
"B3Y5697","BC8196A801AF0001",1
"B3Y5698","0C0196A801AF0001",1
"B3Y5699","2A8196A801AF0001",1
"B3Y5700","DA8196A801AF0001",2
"B3Y5708","EC0196A801AF0001",2
"B3Y5719","D80196A801AF0001",2
"B3Y5720","400196A801AF0001",1
"B3Y5721","6BFE96A801AF0001",2
"B3Y5722","C00196A801AF0001",1
"B3Y5723","600196A801AF0001",1
"B3Y5724","A00196A801AF0001",2
"B3Y5725","C18196A801AF0001",1
"B3Y5726","058196A801AF0001",2
"B3Y5727","AD8196A801AF0001",2
"B3Y5728","D98196A801AF0001",1
"B3Y5729","818196A801AF0001",2
"B3Y5730","D70196A801AF0001",2
"B3Y5731","F98196A801AF0001",2
"B3Y5732","7F0196A801AF0001",1
"B3Y5733","390196A801AF0001",2
"B3Y5734","D50196A801AF0001",1
"B3Y5735","3D0196A801AF0001",2
"B3Y5736","F68196A801AF0001",2
"B3Y5737","270196A801AF0001",2
"B3Y5748","AE8196A801AF0001",2
"B3Y5749","2D0196A801AF0001",1
"B3Y5749","200196A801AF0001",1
"B3Y5750","4B0196A801AF0001",1
"B3Y5751","AD0196A801AF0001",1
"B3Y5752","930196A801AF0001",2
"B3Y5754","130196A801AF0001",1
"B3Y5755","B70196A801AF0001",2
"B3Y5756","650196A801AF0001",2
"B3Y5757","4D0196A801AF0001",2
"B3Y5758","350196A801AF0001",2
"B3Y5759","F30196A801AF0001",1
"B3Y5760","170196A801AF0001",2
"B3Y5761","D30196A801AF0001",2
"B3Y5762","E50196A801AF0001",2
"B3Y5763","6C8196A801AF0001",2
"B3Y5764","CB0196A801AF0001",1
"B3Y5765","3F0196A801AF0001",1
"B3Y5766","4A8196A801AF0001",1
"B3Y5766","318196A801AF0001",1
"B3Y5767","E38196A801AF0001",2
"B3Y5768","9F0196A801AF0001",2
"B3Y5769","9D8196A801AF0001",2
"B3Y5770","ED0196A801AF0001",1
"B3Y5771","7E8196A801AF0001",1
"B3Y5772","138196A801AF0001",1
"B3Y5773","E18196A801AF0001",1
"B3Y5774","6D8196A801AF0001",2
"B3Y5775","428196A801AF0001",1
"B3Y5776","198196A801AF0001",2
"B3Y5777","698196A801AF0001",2
"B3Y5778","218196A801AF0001",1
"B3Y5779","D08196A801AF0001",1
"B3Y5780","598196A801AF0001",1
"B3Y5781","958196A801AF0001",1
"B3Y5782","F48196A801AF0001",1
"B3Y5783","BD8196A801AF0001",2
"B3Y5784","298196A801AF0001",1
"B3Y5785","5E8196A801AF0001",2
"B3Y5786","FA8196A801AF0001",1
"B3Y5786","CEC213A801AF0001",1
"B3Y5787","038196A801AF0001",2
"B3Y5788","2E8196A801AF0001",2
"B3Y5789","F18196A801AF0001",2
"B3Y5790","758196A801AF0001",2
"B3Y5791","238196A801AF0001",1
"B3Y5792","0B0196A801AF0001",1
"B3Y5793","BD0196A801AF0001",1
"B3Y5793","054213A801AF0001",1
"B3Y5794","570196A801AF0001",2
"B3Y5795","530196A801AF0001",1
"B3Y5796","250196A801AF0001",1
"B3Y5797","EB0196A801AF0001",2
"B3Y5798","E70196A801AF0001",2
"B3Y5799","230196A801AF0001",2
"B3Y5799","AF0196A801AF0001",2
"B3Y5800","AB0196A801AF0001",1
"B3Y5802","AFFE96A801AF0001",2
"B3Y5818","114213A801AF0001",1
"B3Y5820","FE8196A801AF0001",1
"B3Y5872","168196A801AF0001",1
"B3Y5877","6FFE96A801AF0001",1
"B3Y5931","980196A801AF0001",2
"B3Y5931","D4C213A801AF0001",2
"B3Y5984","580196A801AF0001",1
"B3Y5984","9A0196A801AF0001",1
"B3Y6010","0B8213A801AF0001",1
"B3Y6014","1D0196A801AF0001",1
"B3Y6016","C70196A801AF0001",2
"B3Y6041","050196A801AF0001",2
"B3Y6068","950196A801AF0001",2
"B3Y6076","630196A801AF0001",1
"B3Y6090","858196A801AF0001",2
"B3Y6099","7BFE96A801AF0001",1
"B3Y6099","070196A801AF0001",1
"B3Y6099","7D0196A801AF0001",1
"B3Y6517","6B0196A801AF0001",2
"B3Y6517","588196A801AF0001",2
"B3Y6517","B24213A801AF0001",2
"B3Y6553","C34213A801AF0001",1
"B3Y6556","9B0196A801AF0001",1
"B3Y6560","718196A801AF0001",1
"B3Y6650","140196A801AF0001",2
"B3Y6653","B30196A801AF0001",1
"B3Y6693","4FFE96A801AF0001",2
"B3Y6701","498196A801AF0001",2
"B3Y6740","E58196A801AF0001",1
"B3Y6741","8B0196A801AF0001",1
"B3Y6742","1B0196A801AF0001",2
"B3Y6751","FC0196A801AF0001",2
"B3Y6789","C80196A801AF0001",1
"B3Y6816","8B4213A801AF0001",1
"B3Y6857","6F0196A801AF0001",1
"B3Y6859","750196A801AF0001",1
"B3Y6864","C38196A801AF0001",1
"B3Y6914","BB4213A801AF0001",1
"B3Y6918","4F0196A801AF0001",1
"B3Y6920","E38213A801AF0001",2
"B3Y6932","2B0196A801AF0001",2
"B3Y6934","04C213A801AF0001",1
"B3Y6934","D98213A801AF0001",1
"B3Y6935","17FE96A801AF0001",2
"B3Y6955","FA0196A801AF0001",1
"B3Y6963","9D0196A801AF0001",1
"B3Y6965","CF0196A801AF0001",1
"B3Y6969","8CC213A801AF0001",1
"B3Y6972","A70196A801AF0001",2
"B4E9005","A98196A801AF0001",1
"B4E9006","E80196A801AF0001",2
"B4E9034","5B8213A801AF0001",1
"B4E9039","384213A801AF0001",2
"B4E9041","620196A801AF0001",1
"B4E9041","70C213A801AF0001",1
"B4E9103","7B0196A801AF0001",2
"B4E9144","894213A801AF0001",1
"B4E9146","C48213A801AF0001",1
"B4E9146","7FC213A801AF0001",1
"B4E9152","870196A801AF0001",1
"B4E9179","ABC213A801AF0001",1
"B4E9180","27FE96A801AF0001",2
"B4E9194","B18196A801AF0001",1
"B4E9201","DB4213A801AF0001",1
"B4E9202","D14213A801AF0001",1
"B4E9203","4B4213A801AF0001",2
"B4E9204","738213A801AF0001",2
"B4E9205","D34213A801AF0001",2
"B4E9205","244213A801AF0001",2
"B4E9206","838213A801AF0001",2
"B4E9207","004213A801AF0001",1
"B4E9208","938213A801AF0001",2
"B4E9209","084213A801AF0001",2
"B4E9210","D38213A801AF0001",2
"B4E9211","C84213A801AF0001",2
"B4E9212","638213A801AF0001",1
"B4E9213","984213A801AF0001",1
"B4E9214","FB8213A801AF0001",1
"B4E9215","B44213A801AF0001",2
"B4E9215","260196A801AF0001",2
"B4E9216","AB8213A801AF0001",2
"B4E9217","124213A801AF0001",2
"B4E9217","9F8213A801AF0001",2
"B4E9218","C78213A801AF0001",1
"B4E9219","2E4213A801AF0001",2
"B4E9220","F78213A801AF0001",1
"B4E9221","178213A801AF0001",2
"B4E9222","AA4213A801AF0001",2
"B4E9223","F04213A801AF0001",1
"B4E9224","038213A801AF0001",1
"B4E9225","6E4213A801AF0001",2
"B4E9226","A44213A801AF0001",1
"B4E9227","E64213A801AF0001",2
"B4E9228","2B8213A801AF0001",2
"B4E9229","FD8213A801AF0001",2
"B4E9230","CB8213A801AF0001",2
"B4E9231","104213A801AF0001",1
"B4E9232","D04213A801AF0001",1
"B4E9233","278213A801AF0001",2
"B4E9234","BD8213A801AF0001",2
"B4E9235","A24213A801AF0001",1
"B4E9235","8C4213A801AF0001",1
"B4E9236","764213A801AF0001",1
"B4E9237","5D8213A801AF0001",1
"B4E9238","FF8213A801AF0001",2
"B4E9239","624213A801AF0001",2
"B4E9240","EE4213A801AF0001",2
"B4E9241","BC4213A801AF0001",2
"B4E9242","1B8213A801AF0001",2
"B4E9243","4F8213A801AF0001",2
"B4E9244","578213A801AF0001",2
"B4E9245","F44213A801AF0001",2
"B4E9245","164213A801AF0001",2
"B4E9246","184213A801AF0001",2
"B4E9247","478213A801AF0001",1
"B4E9248","DF8213A801AF0001",2
"B4E9248","F5C213A801AF0001",2
"B4E9249","D64213A801AF0001",1
"B4E9250","AF8213A801AF0001",2
"B4E9251","584213A801AF0001",1
"B4E9252","B84213A801AF0001",2
"B4E9253","9B8213A801AF0001",1
"B4E9254","238213A801AF0001",1
"B4E9255","804213A801AF0001",2
"B4E9256","978213A801AF0001",1
"B4E9257","0E4213A801AF0001",1
"B4E9258","C14213A801AF0001",1
"B4E9259","CF8213A801AF0001",1
"B4E9260","F38213A801AF0001",2
"B4E9261","964213A801AF0001",2
"B4E9261","A38213A801AF0001",2
"B4E9262","6B4213A801AF0001",2
"B4E9263","074213A801AF0001",2
"B4E9264","A34213A801AF0001",1
"B4E9265","9E4213A801AF0001",1
"B4E9266","284213A801AF0001",1
"B4E9267","BD4213A801AF0001",2
"B4E9268","444213A801AF0001",2
"B4E9269","CB4213A801AF0001",2
"B4E9270","4B8213A801AF0001",2
"B4E9271","784213A801AF0001",2
"B4E9272","664213A801AF0001",2
"B4E9273","5A4213A801AF0001",1
"B4E9273","2420000000008001",1
"B4E9274","5B4213A801AF0001",2
"B4E9275","A54213A801AF0001",2
"B4E9276","484213A801AF0001",2
"B4E9277","424213A801AF0001",2
"B4E9277","9C2213A801AF0001",2
"B4E9278","CC4213A801AF0001",1
"B4E9279","8D4213A801AF0001",1
"B4E9280","3C4213A801AF0001",2
"B4E9281","844213A801AF0001",1
"B4E9282","5E4213A801AF0001",1
"B4E9283","8A4213A801AF0001",2
"B4E9284","6C4213A801AF0001",2
"B4E9285","DC4213A801AF0001",2
"B4E9286","564213A801AF0001",1
"B4E9287","9B4213A801AF0001",2
"B4E9288","E14213A801AF0001",2
"B4E9289","264213A801AF0001",2
"B4E9290","C44213A801AF0001",2
"B4E9291","E44213A801AF0001",1
"B4E9292","1A4213A801AF0001",2
"B4E9293","4C4213A801AF0001",1
"B4E9294","DD4213A801AF0001",1
"B4E9295","024213A801AF0001",2
"B4E9296","7C4213A801AF0001",2
"B4E9297","924213A801AF0001",1
"B4E9298","3A4213A801AF0001",1
"B4E9299","CA4213A801AF0001",2
"B4E9300","C64213A801AF0001",1
"B4E9303","740196A801AF0001",1
"B4E9306","614213A801AF0001",2
"B4E9327","030196A801AF0001",2
"B4E9350","0F0196A801AF0001",2
"B4E9351","5F0196A801AF0001",1
"B4E9361","330196A801AF0001",1
"B4E9376","7E4213A801AF0001",1
"B4E9395","F24213A801AF0001",2
"B4E9421","2FFE96A801AF0001",2
"B4E9425","A28196A801AF0001",1
"B4E9428","FB4213A801AF0001",2
"B4E9430","194213A801AF0001",1
"B4E9431","370196A801AF0001",2
"B4E9432","0A4213A801AF0001",2
"B4E9433","B74213A801AF0001",2
"B4E9434","1D8196A801AF0001",2
"B4E9435","B54213A801AF0001",2
"B4E9436","A38196A801AF0001",2
"B4E9443","548196A801AF0001",1
"B4E9451","7A0196A801AF0001",2
"B4E9458","202213A801AF0001",2
"B4E9466","62C213A801AF0001",2
"B4E9467","BF8213A801AF0001",1
"B4E9467","AD4213A801AF0001",1
"B4E9469","B38213A801AF0001",2
"B4E9471","558196A801AF0001",2
"B4E9476","9A8196A801AF0001",1
"B4E9478","258196A801AF0001",1
"B4E9478","8E4213A801AF0001",1
"B4E9478","EEC213A801AF0001",1
"B4E9480","610196A801AF0001",1
"B4E9482","354213A801AF0001",2
"B4E9484","4D4213A801AF0001",2
"B4E9484","2820000000008001",2
"B4E9486","668196A801AF0001",1
"B4E9487","BE4213A801AF0001",2
"B4E9493","6B8213A801AF0001",1
"B4E9494","D8C213A801AF0001",1
"B4H0003","44C0000000008001",2
"B4H0006","10C0000000008001",2
"B4H0010","AAC213A801AF0001",2
"B4H0021","892213A801AF0001",1
"B4H0026","67C213A801AF0001",2
"B4H0027","13C213A801AF0001",2
"B4H0028","A3C213A801AF0001",1
"B4H0029","C02213A801AF0001",2
"B4H0033","BD2213A801AF0001",1
"B4H0033","A9C0000000008001",1
"B4H0048","E58213A801AF0001",2
"B4H0051","A1422A8758900001",2
"B4H0052","A170EBBE2CC00001",1
"B4H0058","DBC213A801AF0001",1
"B4H0060","17C213A801AF0001",2
"B4H0061","EDC213A801AF0001",1
"B4H0062","A16080A950600001",2
"B4H0063","A16B77A49CA00001",1
"B4H0064","F02213A801AF0001",1
"B4H0065","3DC213A801AF0001",2
"B4H0066","E7C213A801AF0001",1
"B4H0067","798213A801AF0001",1
"B4H0068","F48213A801AF0001",2
"B4H0069","A18213A801AF0001",2
"B4H0070","AF0213A801AF0001",1
"B4H0071","9A8213A801AF0001",1
"B4H0072","128213A801AF0001",1
"B4H0073","DF0213A801AF0001",2
"B4H0074","018213A801AF0001",2
"B4H0075","2C8213A801AF0001",1
"B4H0076","3F0213A801AF0001",1
"B4H0077","6C8213A801AF0001",2
"B4H0078","718213A801AF0001",1
"B4H0079","CA8213A801AF0001",1
"B4H0080","9C8213A801AF0001",2
"B4H0081","DC8213A801AF0001",2
"B4H0082","388213A801AF0001",2
"B4H0083","4A8213A801AF0001",1
"B4H0084","E48213A801AF0001",1
"B4H0084","7140000000008001",1
"B4H0085","808213A801AF0001",2
"B4H0086","F28213A801AF0001",1
"B4H0087","D08213A801AF0001",2
"B4H0088","6E8213A801AF0001",2
"B4H0089","BC8213A801AF0001",2
"B4H0090","428213A801AF0001",2
"B4H0091","9F0213A801AF0001",2
"B4H0092","E18213A801AF0001",2
"B4H0093","FF0213A801AF0001",2
"B4H0094","198213A801AF0001",1
"B4H0095","348213A801AF0001",2
"B4H0096","748213A801AF0001",1
"B4H0096","B1C0000000008001",1
"B4H0097","758213A801AF0001",2
"B4H0098","068213A801AF0001",1
"B4H0099","208213A801AF0001",2
"B4H0100","688213A801AF0001",2
"B4H0101","588213A801AF0001",2
"B4H0102","468213A801AF0001",2
"B4H0103","508213A801AF0001",1
"B4H0104","628213A801AF0001",1
"B4H0105","C28213A801AF0001",2
"B4H0106","4C8213A801AF0001",2
"B4H0107","5F0213A801AF0001",1
"B4H0108","948213A801AF0001",2
"B4H0110","F88213A801AF0001",2
"B4H0111","C08213A801AF0001",2
"B4H0112","7C8213A801AF0001",2
"B4H0113","008213A801AF0001",2
"B4H0114","308213A801AF0001",1
"B4H0115","908213A801AF0001",1
"B4H0116","5C8213A801AF0001",1
"B4H0117","048213A801AF0001",2
"B4H0118","528213A801AF0001",2
"B4H0119","B08213A801AF0001",2
"B4H0120","CC8213A801AF0001",2
"B4H0121","A88213A801AF0001",2
"B4H0122","548213A801AF0001",2
"B4H0123","228213A801AF0001",2
"B4H0124","CCC213A801AF0001",1
"B4H0125","848213A801AF0001",2
"B4H0126","C88213A801AF0001",2
"B4H0127","F3C213A801AF0001",1
"B4H0128","D02213A801AF0001",2
"B4H0129","F7C213A801AF0001",1
"B4H0130","8BC213A801AF0001",2
"B4H0131","042213A801AF0001",2
"B4H0132","282213A801AF0001",2
"B4H0132","782213A801AF0001",2
"B4H0133","522213A801AF0001",2
"B4H0134","242213A801AF0001",1
"B4H0135","A32213A801AF0001",2
"B4H0136","D22213A801AF0001",2
"B4H0137","E22213A801AF0001",2
"B4H0138","B62213A801AF0001",2
"B4H0139","962213A801AF0001",2
"B4H0140","B22213A801AF0001",2
"B4H0141","262213A801AF0001",1
"B4H0142","F22213A801AF0001",1
"B4H0143","742213A801AF0001",2
"B4H0143","828213A801AF0001",2
"B4H0144","542213A801AF0001",2
"B4H0145","1A2213A801AF0001",2
"B4H0146","2A2213A801AF0001",2
"B4H0147","D82213A801AF0001",1
"B4H0148","B82213A801AF0001",1
"B4H0149","A22213A801AF0001",1
"B4H0150","0A2213A801AF0001",2
"B4H0151","2A8213A801AF0001",1
"B4H0152","9A2213A801AF0001",2
"B4H0153","922213A801AF0001",2
"B4H0154","ECC213A801AF0001",1
"B4H0155","582213A801AF0001",1
"B4H0156","D62213A801AF0001",2
"B4H0157","9E2213A801AF0001",2
"B4H0158","142213A801AF0001",1
"B4H0159","AE2213A801AF0001",1
"B4H0160","442213A801AF0001",2
"B4H0161","0DC213A801AF0001",2
"B4H0162","5C2213A801AF0001",2
"B4H0163","1C2213A801AF0001",1
"B4H0164","E92213A801AF0001",2
"B4H0164","0FC213A801AF0001",2
"B4H0164","E5C213A801AF0001",2
"B4H0165","902213A801AF0001",2
"B4H0165","DEC213A801AF0001",2
"B4H0166","482213A801AF0001",2
"B4H0167","5DC213A801AF0001",1
"B4H0168","322213A801AF0001",1
"B4H0169","5A2213A801AF0001",2
"B4H0170","F82213A801AF0001",1
"B4H0171","0C2213A801AF0001",2
"B4H0172","682213A801AF0001",1
"B4H0173","982213A801AF0001",2
"B4H0174","3C2213A801AF0001",2
"B4H0175","AA2213A801AF0001",1
"B4H0176","722213A801AF0001",1
"B4H0177","0E2213A801AF0001",2
"B4H0178","8E2213A801AF0001",1
"B4H0179","AD2213A801AF0001",1
"B4H0180","D42213A801AF0001",2
"B4H0181","622213A801AF0001",2
"B4H0182","3A2213A801AF0001",2
"B4H0183","CC2213A801AF0001",1
"B4H0184","EA2213A801AF0001",1
"B4H0185","2E2213A801AF0001",2
"B4H0186","B42213A801AF0001",1
"B4H0187","A62213A801AF0001",2
"B4H0188","FA2213A801AF0001",2
"B4H0189","C82213A801AF0001",2
"B4H0190","182213A801AF0001",2
"B4H0191","E82213A801AF0001",2
"B4H0192","8A2213A801AF0001",2
"B4H0193","FC2213A801AF0001",2
"B4H0194","462213A801AF0001",1
"B4H0195","162213A801AF0001",2
"B4H0196","C3C213A801AF0001",2
"B4H0197","B7C213A801AF0001",2
"B4H0198","EFC213A801AF0001",1
"B4H0199","75C213A801AF0001",1
"B4H0200","A1503691F8000001",1
"B4H0202","422213A801AF0001",2
"B4H0223","C10196A801AF0001",1
"B4H0223","DA2213A801AF0001",1
"B4H0226","61C213A801AF0001",1
"B4H0229","904213A801AF0001",1
"B4H0229","418213A801AF0001",1
"B4H0230","E42213A801AF0001",2
"B4H0233","F74213A801AF0001",1
"B4H0234","D5C0000000008001",1
"B4H0249","EC8213A801AF0001",2
"B4H0251","9E0196A801AF0001",1
"B4H0254","878213A801AF0001",1
"B4H0254","568213A801AF0001",1
"B4H0258","862213A801AF0001",2
"B4H0265","C0C213A801AF0001",2
"B4H0268","598213A801AF0001",1
"B4H0271","1BC213A801AF0001",1
"B4H0298","8C2213A801AF0001",2
"B4H0298","F9C213A801AF0001",2
"B4H0314","D44213A801AF0001",2
"B4H0333","D28213A801AF0001",1
"B4H0344","A42213A801AF0001",1
"B4H0356","A7C213A801AF0001",1
"B4H0357","3BC213A801AF0001",1
"B4H0358","37C213A801AF0001",1
"B4H0359","63C213A801AF0001",2
"B4H0360","CBC213A801AF0001",1
"B4H0361","5BC213A801AF0001",2
"B4H0362","B02213A801AF0001",2
"B4H0363","93C213A801AF0001",2
"B4H0364","AFC213A801AF0001",1
"B4H0365","A52213A801AF0001",2
"B4H0366","E12213A801AF0001",2
"B4H0368","DE2213A801AF0001",1
"B4H0369","512213A801AF0001",2
"B4H0370","6B2213A801AF0001",2
"B4H0371","752213A801AF0001",1
"B4H0372","832213A801AF0001",2
"B4H0373","F32213A801AF0001",2
"B4H0374","6D2213A801AF0001",1
"B4H0375","632213A801AF0001",1
"B4H0376","9B2213A801AF0001",1
"B4H0377","1E2213A801AF0001",2
"B4H0377","F5C0000000008001",2
"B4H0378","D52213A801AF0001",1
"B4H0379","ED2213A801AF0001",2
"B4H0380","532213A801AF0001",2
"B4H0381","112213A801AF0001",1
"B4H0382","FE2213A801AF0001",2
"B4H0382","AEC213A801AF0001",2
"B4H0383","2D2213A801AF0001",1
"B4H0384","8D2213A801AF0001",2
"B4H0385","732213A801AF0001",1
"B4H0386","152213A801AF0001",2
"B4H0387","0B2213A801AF0001",2
"B4H0388","232213A801AF0001",1
"B4H0389","692213A801AF0001",2
"B4H0389","A144AF0213800001",2
"B4H0390","612213A801AF0001",1
"B4H0391","BE2213A801AF0001",1
"B4H0392","FD2213A801AF0001",1
"B4H0393","432213A801AF0001",2
"B4H0394","B52213A801AF0001",2
"B4H0395","E52213A801AF0001",2
"B4H0396","0D2213A801AF0001",1
